2015-02-09T12:59:41 2014ARSRCommissioning 35393 I12112 0.09 0.00105598 -0.0669477 15.6528 107.448 328.372  
2015-02-09T13:05:24 2014ARSRCommissioning 35394 I12112 0.08 0.001114 -0.0696514 18.0222 107.438 315.851  
2015-02-11T02:30:40 2014ARSRCommissioning 35540 I05189 0.13 0.000866829 0.00513129 19.3715 110.53 199.675  
2015-02-11T02:36:23 2014ARSRCommissioning 35541 I05189 0.13 0.000861407 -0.0684081 18.7898 110.528 180.364  
2015-02-11T11:11:57 2014ARSRCommissioning 35657 I12112 0.15 0.000971388 -0.00814053 18.5732 107.444 348.468  
2015-02-11T11:17:41 2014ARSRCommissioning 35658 I12112 0.15 0.000918761 -0.102903 17.9336 107.44 359.561  
2015-02-12T04:57:41 2014ARSRCommissioning 35691 I10565 0.22 0.00103545 0.0179975 56.708 110.511 215.803  
2015-02-12T05:03:23 2014ARSRCommissioning 35692 I10565 0.22 0.00103761 0.138702 53.0836 110.509 221.398  
2015-02-13T02:27:10 2014ARSRCommissioning 35756 I05189 0.22 0.000956432 0.0305082 14.0322 110.532 207.059  
2015-02-13T02:32:50 2014ARSRCommissioning 35757 I05189 0.21 0.000982238 0.103914 17.8743 110.528 229.239  
2015-02-13T02:38:32 2014ARSRCommissioning 35758 I05189 0.21 0.0012479 0.107272 21.1974 110.536 -205.416  
2015-02-13T10:45:47 2014ARSRCommissioning 35863 I12112 0.21 0.00105943 -0.0814493 17.2482 107.447 351.752  
2015-02-13T10:51:30 2014ARSRCommissioning 35864 I12112 0.21 0.00109052 -0.0185999 18.896 107.435 341.519  
2015-02-14T02:46:29 2014ARSRCommissioning 35906 I05189 0.25 0.00102254 -0.0777844 16.5317 110.526 205.377  
2015-02-14T02:52:12 2014ARSRCommissioning 35907 I05189 0.25 0.00101393 -0.00583808 6.99965 110.554 258.921  
2015-02-14T09:01:45 2014ARSRCommissioning 35984 I12112 0.28 0.000912907 -0.0262051 13.9051 107.446 386.415  
2015-02-14T09:07:28 2014ARSRCommissioning 35985 I12112 0.3 0.00105994 0.209103 6.02011 107.437 849.656  
2015-02-14T09:28:51 2014ARSRCommissioning 35990 I12112 0.28 0.00101805 -0.00583684 20.6357 107.436 302.833  
2015-02-14T09:34:38 2014ARSRCommissioning 35991 I12112 0.27 0.000946829 -0.131842 16.9618 107.44 372.544  
2015-02-15T02:19:45 2014ARSRCommissioning 36047 I05189 0.29 0.000981731 -0.0528882 9.61912 110.527 275.419  
2015-02-15T02:25:28 2014ARSRCommissioning 36048 I05189 0.29 0.000976208 0.00978843 16.2625 110.537 210.239  
2015-02-15T11:47:43 2014ARSRCommissioning 36192 I12112 0.31 0.00115113 0.0494205 19.7928 107.437 337.514  
2015-02-15T11:53:27 2014ARSRCommissioning 36193 I12112 0.32 0.0012694 0.011298 18.3517 107.446 380.137  
2015-02-16T02:27:28 2014ARSRCommissioning 36214 I05189 0.27 0.00131121 -3.86617 20.2961 110.532 30.6239  
2015-02-16T02:33:11 2014ARSRCommissioning 36215 I05189 0.26 0.00151604 0.0954908 13.3588 110.532 221.188  
2015-02-16T02:49:07 2014ARSRCommissioning 36220 I05189 0.29 0.00268685 0.309099 15.1788 110.534 174.277  
2015-02-16T02:54:50 2014ARSRCommissioning 36221 I05189 0.29 0.00158007 -0.0731735 13.8271 110.527 196.385  
2015-02-16T03:19:38 2014ARSRCommissioning 36230 I05189 0.27 0.00102365 0.0136969 17.9589 -2.29915e+09 -2.97625e+06  
2015-02-16T03:25:21 2014ARSRCommissioning 36231 I05189 0.27 0.00119563 0.00354727 18.774 110.53 234.117  
2015-02-16T12:11:54 2014ARSRCommissioning 36364 I12112 0.19 0.00106231 -0.00196351 18.43 107.442 332.955  
2015-02-16T12:17:38 2014ARSRCommissioning 36365 I12112 0.19 0.00104359 -0.0667127 17.9866 107.445 359.918  
2015-02-17T02:29:43 2014ARSRCommissioning 36386 I05189 0.34 0.0011867 0.0819341 17.2678 110.531 216.354  
2015-02-17T02:35:25 2014ARSRCommissioning 36387 I05189 0.35 0.00131424 0.0920966 18.4605 110.533 212.704  
2015-02-17T06:47:30 2014ARSRCommissioning 36445 I10565 0.23 0.000952902 0.238758 45.381 4.67953e+33 168005  
2015-02-17T06:53:15 2014ARSRCommissioning 36446 I10565 0.23 0.000948323 -2.97744 47.2057 110.501 42.0374  
2015-02-18T02:20:30 2014ARSRCommissioning 36558 I05189 0.27 0.00104024 0.00552838 17.4467 110.53 198.685  
2015-02-18T02:26:13 2014ARSRCommissioning 36559 I05189 0.27 0.000988481 -0.0321264 18.2563 110.529 185.464  
2015-02-18T10:53:15 2014ARSRCommissioning 36641 I12112 0.18 0.000996536 -0.0481224 17.7246 107.44 319.87  
